nav_id,amfi_code,date,nav
19518,118635,2022-08-12,161.5991
19519,118635,2022-08-13,161.5991
19520,118635,2022-08-14,161.5991
19521,118635,2022-08-15,161.6454
19522,118635,2022-08-16,161.8461
19523,118635,2022-08-17,160.8268
19524,118635,2022-08-18,159.9546
19525,118635,2022-08-19,159.061
19526,118635,2022-08-20,159.061
19527,118635,2022-08-21,159.061
19528,118635,2022-08-22,157.0456
19529,118635,2022-08-23,157.5671
19530,118635,2022-08-24,158.8077
19531,118635,2022-08-25,159.9292
19532,118635,2022-08-26,159.6681
19533,118635,2022-08-27,159.6681
19534,118635,2022-08-28,159.6681
19535,118635,2022-08-29,158.693
19536,118635,2022-08-30,159.7456
19537,118635,2022-08-31,160.6665
19538,118635,2022-09-01,161.0359
19539,118635,2022-09-02,163.437
19540,118635,2022-09-03,163.437
19541,118635,2022-09-04,163.437
19542,118635,2022-09-05,163.486
19543,118635,2022-09-06,163.2266
19544,118635,2022-09-07,162.777
19545,118635,2022-09-08,160.7925
19546,118635,2022-09-09,161.7491
19547,118635,2022-09-10,161.7491
19548,118635,2022-09-11,161.7491
19549,118635,2022-09-12,161.6928
19550,118635,2022-09-13,162.4532
19551,118635,2022-09-14,165.0073
19552,118635,2022-09-15,164.565
19553,118635,2022-09-16,161.5274
19554,118635,2022-09-17,161.5274
19555,118635,2022-09-18,161.5274
19556,118635,2022-09-19,162.2487
19557,118635,2022-09-20,162.5544
19558,118635,2022-09-21,161.6656
19559,118635,2022-09-22,162.2761
19560,118635,2022-09-23,163.4084
19561,118635,2022-09-24,163.4084
19562,118635,2022-09-25,163.4084
19563,118635,2022-09-26,162.2303
19564,118635,2022-09-27,161.9139
19565,118635,2022-09-28,163.9685
19566,118635,2022-09-29,163.0865
19567,118635,2022-09-30,163.2597
19568,118635,2022-10-01,163.2597
19569,118635,2022-10-02,163.2597
19570,118635,2022-10-03,159.8709
19571,118635,2022-10-04,158.024
19572,118635,2022-10-05,158.3097
19573,118635,2022-10-06,159.9922
19574,118635,2022-10-07,158.2992
19575,118635,2022-10-08,158.2992
19576,118635,2022-10-09,158.2992
19577,118635,2022-10-10,158.4776
19578,118635,2022-10-11,158.0723
19579,118635,2022-10-12,159.3931
19580,118635,2022-10-13,157.8928
19581,118635,2022-10-14,158.5317
19582,118635,2022-10-15,158.5317
19583,118635,2022-10-16,158.5317
19584,118635,2022-10-17,157.7666
19585,118635,2022-10-18,158.1366
19586,118635,2022-10-19,158.3076
19587,118635,2022-10-20,158.063
19588,118635,2022-10-21,158.7646
19589,118635,2022-10-22,158.7646
19590,118635,2022-10-23,158.7646
19591,118635,2022-10-24,158.9033
19592,118635,2022-10-25,158.8125
19593,118635,2022-10-26,158.4313
19594,118635,2022-10-27,158.6138
19595,118635,2022-10-28,158.9845
19596,118635,2022-10-29,158.9845
19597,118635,2022-10-30,158.9845
19598,118635,2022-10-31,157.7833
19599,118635,2022-11-01,157.4135
19600,118635,2022-11-02,156.1397
19601,118635,2022-11-03,156.1693
19602,118635,2022-11-04,155.4938
19603,118635,2022-11-05,155.4938
19604,118635,2022-11-06,155.4938
19605,118635,2022-11-07,156.5591
19606,118635,2022-11-08,157.5052
19607,118635,2022-11-09,156.4002
19608,118635,2022-11-10,156.4779
19609,118635,2022-11-11,157.3795
19610,118635,2022-11-12,157.3795
19611,118635,2022-11-13,157.3795
19612,118635,2022-11-14,157.2348
19613,118635,2022-11-15,156.3805
19614,118635,2022-11-16,155.0678
19615,118635,2022-11-17,156.237
19616,118635,2022-11-18,157.4775
19617,118635,2022-11-19,157.4775
19618,118635,2022-11-20,157.4775
19619,118635,2022-11-21,157.2906
19620,118635,2022-11-22,158.3623
19621,118635,2022-11-23,154.6429
19622,118635,2022-11-24,156.4139
19623,118635,2022-11-25,156.2936
19624,118635,2022-11-26,156.2936
19625,118635,2022-11-27,156.2936
19626,118635,2022-11-28,156.5559
19627,118635,2022-11-29,156.2261
19628,118635,2022-11-30,158.1035
19629,118635,2022-12-01,156.817
19630,118635,2022-12-02,158.8039
19631,118635,2022-12-03,158.8039
19632,118635,2022-12-04,158.8039
19633,118635,2022-12-05,159.4023
19634,118635,2022-12-06,160.2998
19635,118635,2022-12-07,159.9508
19636,118635,2022-12-08,158.328
19637,118635,2022-12-09,159.6214
19638,118635,2022-12-10,159.6214
19639,118635,2022-12-11,159.6214
19640,118635,2022-12-12,160.1115
19641,118635,2022-12-13,161.9904
19642,118635,2022-12-14,161.817
19643,118635,2022-12-15,161.3456
19644,118635,2022-12-16,163.2744
19645,118635,2022-12-17,163.2744
19646,118635,2022-12-18,163.2744
19647,118635,2022-12-19,165.9365
19648,118635,2022-12-20,166.0348
19649,118635,2022-12-21,165.0996
19650,118635,2022-12-22,166.2848
19651,118635,2022-12-23,166.0249
19652,118635,2022-12-24,166.0249
19653,118635,2022-12-25,166.0249
19654,118635,2022-12-26,166.9278
19655,118635,2022-12-27,166.6597
19656,118635,2022-12-28,168.8951
19657,118635,2022-12-29,168.017
19658,118635,2022-12-30,168.7666
19659,118635,2022-12-31,168.7666
19660,118635,2023-01-01,168.7666
19661,118635,2023-01-02,168.1792
19662,118635,2023-01-03,167.8785
19663,118635,2023-01-04,167.3993
19664,118635,2023-01-05,168.5018
19665,118635,2023-01-06,169.8615
19666,118635,2023-01-07,169.8615
19667,118635,2023-01-08,169.8615
19668,118635,2023-01-09,170.7271
19669,118635,2023-01-10,170.6642
19670,118635,2023-01-11,170.9484
19671,118635,2023-01-12,172.2987
19672,118635,2023-01-13,173.7045
19673,118635,2023-01-14,173.7045
19674,118635,2023-01-15,173.7045
19675,118635,2023-01-16,170.0071
19676,118635,2023-01-17,169.7161
19677,118635,2023-01-18,169.4921
19678,118635,2023-01-19,170.5115
19679,118635,2023-01-20,170.5062
19680,118635,2023-01-21,170.5062
19681,118635,2023-01-22,170.5062
19682,118635,2023-01-23,171.6019
19683,118635,2023-01-24,170.1805
19684,118635,2023-01-25,170.6313
19685,118635,2023-01-26,171.9826
19686,118635,2023-01-27,170.0062
19687,118635,2023-01-28,170.0062
19688,118635,2023-01-29,170.0062
19689,118635,2023-01-30,173.6316
19690,118635,2023-01-31,175.4237
19691,118635,2023-02-01,175.5161
19692,118635,2023-02-02,174.4194
19693,118635,2023-02-03,174.2594
19694,118635,2023-02-04,174.2594
19695,118635,2023-02-05,174.2594
19696,118635,2023-02-06,174.469
19697,118635,2023-02-07,175.1901
19698,118635,2023-02-08,177.4478
19699,118635,2023-02-09,176.8485
19700,118635,2023-02-10,177.757
19701,118635,2023-02-11,177.757
19702,118635,2023-02-12,177.757
19703,118635,2023-02-13,175.9763
19704,118635,2023-02-14,175.4718
19705,118635,2023-02-15,176.1048
19706,118635,2023-02-16,177.1959
19707,118635,2023-02-17,176.1971
19708,118635,2023-02-18,176.1971
19709,118635,2023-02-19,176.1971
19710,118635,2023-02-20,175.6529
19711,118635,2023-02-21,177.8582
19712,118635,2023-02-22,179.6512
19713,118635,2023-02-23,180.051
19714,118635,2023-02-24,176.8744
19715,118635,2023-02-25,176.8744
19716,118635,2023-02-26,176.8744
19717,118635,2023-02-27,180.6425
19718,118635,2023-02-28,180.7062
19719,118635,2023-03-01,180.3373
19720,118635,2023-03-02,179.6601
19721,118635,2023-03-03,180.3077
19722,118635,2023-03-04,180.3077
19723,118635,2023-03-05,180.3077
19724,118635,2023-03-06,180.9728
19725,118635,2023-03-07,182.4812
19726,118635,2023-03-08,181.196
19727,118635,2023-03-09,180.8262
19728,118635,2023-03-10,183.9531
19729,118635,2023-03-11,183.9531
19730,118635,2023-03-12,183.9531
19731,118635,2023-03-13,184.3868
19732,118635,2023-03-14,184.2215
19733,118635,2023-03-15,182.9008
19734,118635,2023-03-16,183.7549
19735,118635,2023-03-17,185.4086
19736,118635,2023-03-18,185.4086
19737,118635,2023-03-19,185.4086
19738,118635,2023-03-20,186.8376
19739,118635,2023-03-21,186.5383
19740,118635,2023-03-22,187.1875
19741,118635,2023-03-23,189.8655
19742,118635,2023-03-24,191.6368
19743,118635,2023-03-25,191.6368
19744,118635,2023-03-26,191.6368
19745,118635,2023-03-27,190.5083
19746,118635,2023-03-28,186.6737
19747,118635,2023-03-29,187.2245
19748,118635,2023-03-30,188.5501
19749,118635,2023-03-31,186.9722
19750,118635,2023-04-01,186.9722
19751,118635,2023-04-02,186.9722
19752,118635,2023-04-03,187.0552
19753,118635,2023-04-04,186.748
19754,118635,2023-04-05,187.004
19755,118635,2023-04-06,186.2677
19756,118635,2023-04-07,188.3438
19757,118635,2023-04-08,188.3438
19758,118635,2023-04-09,188.3438
19759,118635,2023-04-10,188.6695
19760,118635,2023-04-11,187.4129
19761,118635,2023-04-12,188.9237
19762,118635,2023-04-13,187.0744
19763,118635,2023-04-14,189.1502
19764,118635,2023-04-15,189.1502
19765,118635,2023-04-16,189.1502
19766,118635,2023-04-17,190.79
19767,118635,2023-04-18,193.0734
19768,118635,2023-04-19,192.9229
19769,118635,2023-04-20,192.2398
19770,118635,2023-04-21,192.4714
19771,118635,2023-04-22,192.4714
19772,118635,2023-04-23,192.4714
19773,118635,2023-04-24,192.4376
19774,118635,2023-04-25,191.5104
19775,118635,2023-04-26,190.7425
19776,118635,2023-04-27,190.2692
19777,118635,2023-04-28,188.5521
19778,118635,2023-04-29,188.5521
19779,118635,2023-04-30,188.5521
19780,118635,2023-05-01,189.6997
19781,118635,2023-05-02,189.7163
19782,118635,2023-05-03,189.3355
19783,118635,2023-05-04,187.7185
19784,118635,2023-05-05,186.0391
19785,118635,2023-05-06,186.0391
19786,118635,2023-05-07,186.0391
19787,118635,2023-05-08,189.1095
19788,118635,2023-05-09,188.2377
19789,118635,2023-05-10,189.2788
19790,118635,2023-05-11,189.6288
19791,118635,2023-05-12,185.4635
19792,118635,2023-05-13,185.4635
19793,118635,2023-05-14,185.4635
19794,118635,2023-05-15,188.303
19795,118635,2023-05-16,189.4586
19796,118635,2023-05-17,188.3684
19797,118635,2023-05-18,188.4219
19798,118635,2023-05-19,186.7533
19799,118635,2023-05-20,186.7533
19800,118635,2023-05-21,186.7533
19801,118635,2023-05-22,189.665
19802,118635,2023-05-23,188.3576
19803,118635,2023-05-24,187.6493
19804,118635,2023-05-25,186.6277
19805,118635,2023-05-26,186.847
19806,118635,2023-05-27,186.847
19807,118635,2023-05-28,186.847
19808,118635,2023-05-29,189.0531
19809,118635,2023-05-30,191.9428
19810,118635,2023-05-31,191.4153
19811,118635,2023-06-01,192.1083
19812,118635,2023-06-02,192.3364
19813,118635,2023-06-03,192.3364
19814,118635,2023-06-04,192.3364
19815,118635,2023-06-05,190.8949
19816,118635,2023-06-06,194.8203
19817,118635,2023-06-07,197.1083
19818,118635,2023-06-08,197.5157
19819,118635,2023-06-09,200.1943
19820,118635,2023-06-10,200.1943
19821,118635,2023-06-11,200.1943
19822,118635,2023-06-12,202.2957
19823,118635,2023-06-13,202.5358
19824,118635,2023-06-14,203.182
19825,118635,2023-06-15,205.8198
19826,118635,2023-06-16,204.3366
19827,118635,2023-06-17,204.3366
19828,118635,2023-06-18,204.3366
19829,118635,2023-06-19,207.2635
19830,118635,2023-06-20,206.9885
19831,118635,2023-06-21,209.6973
19832,118635,2023-06-22,209.7965
19833,118635,2023-06-23,210.4859
19834,118635,2023-06-24,210.4859
19835,118635,2023-06-25,210.4859
19836,118635,2023-06-26,210.5353
19837,118635,2023-06-27,209.7285
19838,118635,2023-06-28,209.3732
19839,118635,2023-06-29,211.8605
19840,118635,2023-06-30,207.9906
19841,118635,2023-07-01,207.9906
19842,118635,2023-07-02,207.9906
19843,118635,2023-07-03,205.9972
19844,118635,2023-07-04,204.8826
19845,118635,2023-07-05,203.1861
19846,118635,2023-07-06,205.8203
19847,118635,2023-07-07,208.0584
19848,118635,2023-07-08,208.0584
19849,118635,2023-07-09,208.0584
19850,118635,2023-07-10,209.1775
19851,118635,2023-07-11,208.1952
19852,118635,2023-07-12,210.5925
19853,118635,2023-07-13,207.9786
19854,118635,2023-07-14,211.7682
19855,118635,2023-07-15,211.7682
19856,118635,2023-07-16,211.7682
19857,118635,2023-07-17,210.6929
19858,118635,2023-07-18,210.3497
19859,118635,2023-07-19,209.7196
19860,118635,2023-07-20,207.9919
19861,118635,2023-07-21,211.406
19862,118635,2023-07-22,211.406
19863,118635,2023-07-23,211.406
19864,118635,2023-07-24,212.886
19865,118635,2023-07-25,215.1265
19866,118635,2023-07-26,213.0914
19867,118635,2023-07-27,213.5175
19868,118635,2023-07-28,214.5412
19869,118635,2023-07-29,214.5412
19870,118635,2023-07-30,214.5412
19871,118635,2023-07-31,215.1283
19872,118635,2023-08-01,213.2037
19873,118635,2023-08-02,215.2008
19874,118635,2023-08-03,215.5263
19875,118635,2023-08-04,213.9577
19876,118635,2023-08-05,213.9577
19877,118635,2023-08-06,213.9577
19878,118635,2023-08-07,210.8403
19879,118635,2023-08-08,211.9997
19880,118635,2023-08-09,216.4086
19881,118635,2023-08-10,214.7275
19882,118635,2023-08-11,215.1384
19883,118635,2023-08-12,215.1384
19884,118635,2023-08-13,215.1384
19885,118635,2023-08-14,217.2159
19886,118635,2023-08-15,215.08
19887,118635,2023-08-16,214.3468
19888,118635,2023-08-17,212.9521
19889,118635,2023-08-18,214.787
19890,118635,2023-08-19,214.787
19891,118635,2023-08-20,214.787
19892,118635,2023-08-21,217.2433
19893,118635,2023-08-22,217.6386
19894,118635,2023-08-23,216.2551
19895,118635,2023-08-24,215.5835
19896,118635,2023-08-25,214.584
19897,118635,2023-08-26,214.584
19898,118635,2023-08-27,214.584
19899,118635,2023-08-28,212.9833
19900,118635,2023-08-29,212.9152
19901,118635,2023-08-30,214.0302
19902,118635,2023-08-31,215.0022
19903,118635,2023-09-01,215.0986
19904,118635,2023-09-02,215.0986
19905,118635,2023-09-03,215.0986
19906,118635,2023-09-04,215.3102
19907,118635,2023-09-05,215.2774
19908,118635,2023-09-06,213.1125
19909,118635,2023-09-07,213.5023
19910,118635,2023-09-08,212.594
19911,118635,2023-09-09,212.594
19912,118635,2023-09-10,212.594
19913,118635,2023-09-11,210.3696
19914,118635,2023-09-12,211.1181
19915,118635,2023-09-13,210.1716
19916,118635,2023-09-14,210.6726
19917,118635,2023-09-15,212.2495
19918,118635,2023-09-16,212.2495
19919,118635,2023-09-17,212.2495
19920,118635,2023-09-18,210.7129
19921,118635,2023-09-19,210.9808
19922,118635,2023-09-20,207.9831
19923,118635,2023-09-21,210.7185
19924,118635,2023-09-22,208.4938
19925,118635,2023-09-23,208.4938
19926,118635,2023-09-24,208.4938
19927,118635,2023-09-25,207.7237
19928,118635,2023-09-26,210.1214
19929,118635,2023-09-27,209.8264
19930,118635,2023-09-28,207.8862
19931,118635,2023-09-29,209.2116
19932,118635,2023-09-30,209.2116
19933,118635,2023-10-01,209.2116
19934,118635,2023-10-02,210.5066
19935,118635,2023-10-03,209.5259
19936,118635,2023-10-04,208.7348
19937,118635,2023-10-05,208.0992
19938,118635,2023-10-06,207.8539
19939,118635,2023-10-07,207.8539
19940,118635,2023-10-08,207.8539
19941,118635,2023-10-09,204.7622
19942,118635,2023-10-10,204.5637
19943,118635,2023-10-11,207.6812
19944,118635,2023-10-12,206.2693
19945,118635,2023-10-13,205.392
19946,118635,2023-10-14,205.392
19947,118635,2023-10-15,205.392
19948,118635,2023-10-16,203.5157
19949,118635,2023-10-17,204.644
19950,118635,2023-10-18,206.7771
19951,118635,2023-10-19,208.8932
19952,118635,2023-10-20,206.8758
19953,118635,2023-10-21,206.8758
19954,118635,2023-10-22,206.8758
19955,118635,2023-10-23,207.8314
19956,118635,2023-10-24,210.3946
19957,118635,2023-10-25,211.3835
19958,118635,2023-10-26,212.3228
19959,118635,2023-10-27,211.6135
19960,118635,2023-10-28,211.6135
19961,118635,2023-10-29,211.6135
19962,118635,2023-10-30,212.1046
19963,118635,2023-10-31,214.3736
19964,118635,2023-11-01,215.0614
19965,118635,2023-11-02,212.984
19966,118635,2023-11-03,212.2996
19967,118635,2023-11-04,212.2996
19968,118635,2023-11-05,212.2996
19969,118635,2023-11-06,214.5231
19970,118635,2023-11-07,215.2054
19971,118635,2023-11-08,215.5264
19972,118635,2023-11-09,214.6615
19973,118635,2023-11-10,216.873
19974,118635,2023-11-11,216.873
19975,118635,2023-11-12,216.873
19976,118635,2023-11-13,219.9592
19977,118635,2023-11-14,222.361
19978,118635,2023-11-15,225.1196
19979,118635,2023-11-16,224.5751
19980,118635,2023-11-17,223.7725
19981,118635,2023-11-18,223.7725
19982,118635,2023-11-19,223.7725
19983,118635,2023-11-20,223.6015
19984,118635,2023-11-21,223.7876
19985,118635,2023-11-22,226.5424
19986,118635,2023-11-23,228.8338
19987,118635,2023-11-24,229.9637
19988,118635,2023-11-25,229.9637
19989,118635,2023-11-26,229.9637
19990,118635,2023-11-27,227.4014
19991,118635,2023-11-28,224.3953
19992,118635,2023-11-29,224.9536
19993,118635,2023-11-30,226.698
19994,118635,2023-12-01,226.6672
19995,118635,2023-12-02,226.6672
19996,118635,2023-12-03,226.6672
19997,118635,2023-12-04,230.3686
19998,118635,2023-12-05,228.4534
19999,118635,2023-12-06,226.3206
20000,118635,2023-12-07,225.2089
20001,118635,2023-12-08,224.0329
20002,118635,2023-12-09,224.0329
20003,118635,2023-12-10,224.0329
20004,118635,2023-12-11,225.1166
20005,118635,2023-12-12,224.4563
20006,118635,2023-12-13,221.7435
20007,118635,2023-12-14,223.4837
20008,118635,2023-12-15,220.3995
20009,118635,2023-12-16,220.3995
20010,118635,2023-12-17,220.3995
20011,118635,2023-12-18,218.5872
20012,118635,2023-12-19,215.813
20013,118635,2023-12-20,216.2909
20014,118635,2023-12-21,216.7325
20015,118635,2023-12-22,220.2744
20016,118635,2023-12-23,220.2744
20017,118635,2023-12-24,220.2744
20018,118635,2023-12-25,222.0435
20019,118635,2023-12-26,224.7964
20020,118635,2023-12-27,225.4446
20021,118635,2023-12-28,223.7636
20022,118635,2023-12-29,224.1141
20023,118635,2023-12-30,224.1141
20024,118635,2023-12-31,224.1141
20025,118635,2024-01-01,225.3202
20026,118635,2024-01-02,226.7396
20027,118635,2024-01-03,225.9806
20028,118635,2024-01-04,227.004
20029,118635,2024-01-05,225.3924
20030,118635,2024-01-06,225.3924
20031,118635,2024-01-07,225.3924
20032,118635,2024-01-08,223.5903
20033,118635,2024-01-09,221.6709
20034,118635,2024-01-10,221.83
20035,118635,2024-01-11,219.8139
20036,118635,2024-01-12,219.1637
20037,118635,2024-01-13,219.1637
20038,118635,2024-01-14,219.1637
20039,118635,2024-01-15,220.9042
20040,118635,2024-01-16,219.1633
20041,118635,2024-01-17,218.3727
20042,118635,2024-01-18,218.6136
20043,118635,2024-01-19,219.169
20044,118635,2024-01-20,219.169
20045,118635,2024-01-21,219.169
20046,118635,2024-01-22,218.3874
20047,118635,2024-01-23,219.9126
20048,118635,2024-01-24,221.0925
20049,118635,2024-01-25,223.2811
20050,118635,2024-01-26,223.2471
20051,118635,2024-01-27,223.2471
20052,118635,2024-01-28,223.2471
20053,118635,2024-01-29,222.4262
20054,118635,2024-01-30,221.3004
20055,118635,2024-01-31,221.972
20056,118635,2024-02-01,221.4017
20057,118635,2024-02-02,220.4858
20058,118635,2024-02-03,220.4858
20059,118635,2024-02-04,220.4858
20060,118635,2024-02-05,219.7912
20061,118635,2024-02-06,218.6769
20062,118635,2024-02-07,219.1466
20063,118635,2024-02-08,216.7379
20064,118635,2024-02-09,217.3885
20065,118635,2024-02-10,217.3885
20066,118635,2024-02-11,217.3885
20067,118635,2024-02-12,218.7091
20068,118635,2024-02-13,217.7835
20069,118635,2024-02-14,221.3527
20070,118635,2024-02-15,221.4988
20071,118635,2024-02-16,218.7976
20072,118635,2024-02-17,218.7976
20073,118635,2024-02-18,218.7976
20074,118635,2024-02-19,218.4069
20075,118635,2024-02-20,218.6317
20076,118635,2024-02-21,219.5503
20077,118635,2024-02-22,219.201
20078,118635,2024-02-23,217.5048
20079,118635,2024-02-24,217.5048
20080,118635,2024-02-25,217.5048
20081,118635,2024-02-26,215.6744
20082,118635,2024-02-27,214.6338
20083,118635,2024-02-28,213.7659
20084,118635,2024-02-29,211.8975
20085,118635,2024-03-01,210.7383
20086,118635,2024-03-02,210.7383
20087,118635,2024-03-03,210.7383
20088,118635,2024-03-04,211.9888
20089,118635,2024-03-05,214.9808
20090,118635,2024-03-06,216.4265
20091,118635,2024-03-07,218.8663
20092,118635,2024-03-08,220.7331
20093,118635,2024-03-09,220.7331
20094,118635,2024-03-10,220.7331
20095,118635,2024-03-11,222.3589
20096,118635,2024-03-12,221.8591
20097,118635,2024-03-13,222.2299
20098,118635,2024-03-14,221.58
20099,118635,2024-03-15,221.2969
20100,118635,2024-03-16,221.2969
20101,118635,2024-03-17,221.2969
20102,118635,2024-03-18,221.5347
20103,118635,2024-03-19,222.948
20104,118635,2024-03-20,223.8377
20105,118635,2024-03-21,223.6566
20106,118635,2024-03-22,223.8738
20107,118635,2024-03-23,223.8738
20108,118635,2024-03-24,223.8738
20109,118635,2024-03-25,224.7858
20110,118635,2024-03-26,226.1344
20111,118635,2024-03-27,223.4541
20112,118635,2024-03-28,221.6055
20113,118635,2024-03-29,223.7396
20114,118635,2024-03-30,223.7396
20115,118635,2024-03-31,223.7396
20116,118635,2024-04-01,223.7435
20117,118635,2024-04-02,223.0828
20118,118635,2024-04-03,222.7168
20119,118635,2024-04-04,222.3511
20120,118635,2024-04-05,223.4846
20121,118635,2024-04-06,223.4846
20122,118635,2024-04-07,223.4846
20123,118635,2024-04-08,221.5802
20124,118635,2024-04-09,221.7395
20125,118635,2024-04-10,222.3015
20126,118635,2024-04-11,223.1392
20127,118635,2024-04-12,223.6621
20128,118635,2024-04-13,223.6621
20129,118635,2024-04-14,223.6621
20130,118635,2024-04-15,224.725
20131,118635,2024-04-16,223.7889
20132,118635,2024-04-17,222.1841
20133,118635,2024-04-18,226.817
20134,118635,2024-04-19,226.3748
20135,118635,2024-04-20,226.3748
20136,118635,2024-04-21,226.3748
20137,118635,2024-04-22,226.1498
20138,118635,2024-04-23,227.526
20139,118635,2024-04-24,230.6384
20140,118635,2024-04-25,229.7306
20141,118635,2024-04-26,227.9768
20142,118635,2024-04-27,227.9768
20143,118635,2024-04-28,227.9768
20144,118635,2024-04-29,225.786
20145,118635,2024-04-30,228.869
20146,118635,2024-05-01,227.0486
20147,118635,2024-05-02,227.1145
20148,118635,2024-05-03,225.4204
20149,118635,2024-05-04,225.4204
20150,118635,2024-05-05,225.4204
20151,118635,2024-05-06,222.8774
20152,118635,2024-05-07,222.4592
20153,118635,2024-05-08,220.8712
20154,118635,2024-05-09,219.7371
20155,118635,2024-05-10,223.4921
20156,118635,2024-05-11,223.4921
20157,118635,2024-05-12,223.4921
20158,118635,2024-05-13,224.3868
20159,118635,2024-05-14,226.2217
20160,118635,2024-05-15,227.8721
20161,118635,2024-05-16,227.8015
20162,118635,2024-05-17,227.0998
20163,118635,2024-05-18,227.0998
20164,118635,2024-05-19,227.0998
20165,118635,2024-05-20,227.6806
20166,118635,2024-05-21,228.1126
20167,118635,2024-05-22,227.1696
20168,118635,2024-05-23,227.5287
20169,118635,2024-05-24,226.3331
20170,118635,2024-05-25,226.3331
20171,118635,2024-05-26,226.3331
20172,118635,2024-05-27,226.1321
20173,118635,2024-05-28,225.6285
20174,118635,2024-05-29,223.4113
20175,118635,2024-05-30,219.2639
20176,118635,2024-05-31,217.6965
20177,118635,2024-06-01,217.6965
20178,118635,2024-06-02,217.6965
20179,118635,2024-06-03,221.0507
20180,118635,2024-06-04,220.6046
20181,118635,2024-06-05,222.1254
20182,118635,2024-06-06,218.4071
20183,118635,2024-06-07,216.7228
20184,118635,2024-06-08,216.7228
20185,118635,2024-06-09,216.7228
20186,118635,2024-06-10,214.4428
20187,118635,2024-06-11,214.1983
20188,118635,2024-06-12,218.6018
20189,118635,2024-06-13,219.5405
20190,118635,2024-06-14,222.7251
20191,118635,2024-06-15,222.7251
20192,118635,2024-06-16,222.7251
20193,118635,2024-06-17,222.3762
20194,118635,2024-06-18,224.9918
20195,118635,2024-06-19,228.9625
20196,118635,2024-06-20,228.8755
20197,118635,2024-06-21,227.9846
20198,118635,2024-06-22,227.9846
20199,118635,2024-06-23,227.9846
20200,118635,2024-06-24,225.6538
20201,118635,2024-06-25,225.1996
20202,118635,2024-06-26,225.4669
20203,118635,2024-06-27,229.3665
20204,118635,2024-06-28,227.0641
20205,118635,2024-06-29,227.0641
20206,118635,2024-06-30,227.0641
20207,118635,2024-07-01,227.2923
20208,118635,2024-07-02,224.0557
20209,118635,2024-07-03,223.3893
20210,118635,2024-07-04,224.0752
20211,118635,2024-07-05,225.1339
20212,118635,2024-07-06,225.1339
20213,118635,2024-07-07,225.1339
20214,118635,2024-07-08,226.3392
20215,118635,2024-07-09,227.1942
20216,118635,2024-07-10,228.3945
20217,118635,2024-07-11,228.5979
20218,118635,2024-07-12,226.7616
20219,118635,2024-07-13,226.7616
20220,118635,2024-07-14,226.7616
20221,118635,2024-07-15,223.4643
20222,118635,2024-07-16,222.5809
20223,118635,2024-07-17,222.4504
20224,118635,2024-07-18,224.8624
20225,118635,2024-07-19,224.7931
20226,118635,2024-07-20,224.7931
20227,118635,2024-07-21,224.7931
20228,118635,2024-07-22,224.5474
20229,118635,2024-07-23,225.3737
20230,118635,2024-07-24,224.9919
20231,118635,2024-07-25,226.6072
20232,118635,2024-07-26,230.4291
20233,118635,2024-07-27,230.4291
20234,118635,2024-07-28,230.4291
20235,118635,2024-07-29,234.7215
20236,118635,2024-07-30,235.0294
20237,118635,2024-07-31,235.8003
20238,118635,2024-08-01,238.9922
20239,118635,2024-08-02,238.822
20240,118635,2024-08-03,238.822
20241,118635,2024-08-04,238.822
20242,118635,2024-08-05,240.278
20243,118635,2024-08-06,238.1775
20244,118635,2024-08-07,237.6946
20245,118635,2024-08-08,240.0795
20246,118635,2024-08-09,238.7948
20247,118635,2024-08-10,238.7948
20248,118635,2024-08-11,238.7948
20249,118635,2024-08-12,238.6676
20250,118635,2024-08-13,235.7321
20251,118635,2024-08-14,239.7598
20252,118635,2024-08-15,242.3776
20253,118635,2024-08-16,242.8765
20254,118635,2024-08-17,242.8765
20255,118635,2024-08-18,242.8765
20256,118635,2024-08-19,244.0139
20257,118635,2024-08-20,244.9326
20258,118635,2024-08-21,247.8529
20259,118635,2024-08-22,246.9294
20260,118635,2024-08-23,248.5428
20261,118635,2024-08-24,248.5428
20262,118635,2024-08-25,248.5428
20263,118635,2024-08-26,250.8749
20264,118635,2024-08-27,253.5149
20265,118635,2024-08-28,248.9958
20266,118635,2024-08-29,247.9047
20267,118635,2024-08-30,245.9711
20268,118635,2024-08-31,245.9711
20269,118635,2024-09-01,245.9711
20270,118635,2024-09-02,246.3997
20271,118635,2024-09-03,242.4901
20272,118635,2024-09-04,238.5848
20273,118635,2024-09-05,242.988
20274,118635,2024-09-06,244.3463
20275,118635,2024-09-07,244.3463
20276,118635,2024-09-08,244.3463
20277,118635,2024-09-09,244.7148
20278,118635,2024-09-10,245.5713
20279,118635,2024-09-11,245.9926
20280,118635,2024-09-12,248.138
20281,118635,2024-09-13,246.9835
20282,118635,2024-09-14,246.9835
20283,118635,2024-09-15,246.9835
20284,118635,2024-09-16,247.4889
20285,118635,2024-09-17,248.0782
20286,118635,2024-09-18,246.0874
20287,118635,2024-09-19,248.8027
20288,118635,2024-09-20,248.0242
20289,118635,2024-09-21,248.0242
20290,118635,2024-09-22,248.0242
20291,118635,2024-09-23,250.2284
20292,118635,2024-09-24,250.5933
20293,118635,2024-09-25,254.0992
20294,118635,2024-09-26,252.0715
20295,118635,2024-09-27,249.9711
20296,118635,2024-09-28,249.9711
20297,118635,2024-09-29,249.9711
20298,118635,2024-09-30,248.2519
